ensembl_gene_id,gene_biotype
ENSMUSG00000070583,protein_coding
ENSMUSG00000070605,protein_coding
ENSMUSG00000070610,processed_pseudogene
ENSMUSG00000070618,protein_coding
ENSMUSG00000070619,protein_coding
ENSMUSG00000070639,protein_coding
ENSMUSG00000070643,protein_coding
ENSMUSG00000070644,protein_coding
ENSMUSG00000070667,processed_pseudogene
ENSMUSG00000070692,processed_pseudogene
ENSMUSG00000070697,protein_coding
ENSMUSG00000070699,protein_coding
ENSMUSG00000070705,protein_coding
ENSMUSG00000070708,protein_coding
ENSMUSG00000070709,protein_coding
ENSMUSG00000070713,protein_coding
ENSMUSG00000070729,processed_pseudogene
ENSMUSG00000070730,protein_coding
ENSMUSG00000070732,protein_coding
ENSMUSG00000070733,protein_coding
ENSMUSG00000070737,protein_coding
ENSMUSG00000070738,protein_coding
ENSMUSG00000070777,protein_coding
ENSMUSG00000070780,protein_coding
ENSMUSG00000070803,protein_coding
ENSMUSG00000070808,protein_coding
ENSMUSG00000070814,protein_coding
ENSMUSG00000070822,protein_coding
ENSMUSG00000070828,protein_coding
ENSMUSG00000070834,processed_pseudogene
ENSMUSG00000070837,protein_coding
ENSMUSG00000070858,protein_coding
ENSMUSG00000070871,protein_coding
ENSMUSG00000070880,protein_coding
ENSMUSG00000070883,protein_coding
ENSMUSG00000070890,protein_coding
ENSMUSG00000070923,protein_coding
ENSMUSG00000070934,protein_coding
ENSMUSG00000070939,protein_coding
ENSMUSG00000070953,protein_coding
ENSMUSG00000070960,processed_pseudogene
ENSMUSG00000070972,protein_coding
ENSMUSG00000071014,protein_coding
ENSMUSG00000071035,processed_pseudogene
ENSMUSG00000071037,protein_coding
ENSMUSG00000071041,processed_pseudogene
ENSMUSG00000071054,protein_coding
ENSMUSG00000071064,protein_coding
ENSMUSG00000071068,protein_coding
ENSMUSG00000071072,protein_coding
ENSMUSG00000071073,protein_coding
ENSMUSG00000071074,protein_coding
ENSMUSG00000071076,protein_coding
ENSMUSG00000071078,protein_coding
ENSMUSG00000071151,processed_pseudogene
ENSMUSG00000071172,protein_coding
ENSMUSG00000071176,protein_coding
ENSMUSG00000071180,protein_coding
ENSMUSG00000071226,protein_coding
ENSMUSG00000071229,protein_coding
ENSMUSG00000071230,protein_coding
ENSMUSG00000071235,protein_coding
ENSMUSG00000071252,protein_coding
ENSMUSG00000071253,protein_coding
ENSMUSG00000071256,protein_coding
ENSMUSG00000071266,protein_coding
ENSMUSG00000071267,protein_coding
ENSMUSG00000071281,protein_coding
ENSMUSG00000071291,protein_coding
ENSMUSG00000071302,protein_coding
ENSMUSG00000071317,protein_coding
ENSMUSG00000071337,protein_coding
ENSMUSG00000071343,processed_pseudogene
ENSMUSG00000071350,protein_coding
ENSMUSG00000071359,protein_coding
ENSMUSG00000071362,protein_coding
ENSMUSG00000071369,protein_coding
ENSMUSG00000071379,protein_coding
ENSMUSG00000071398,protein_coding
ENSMUSG00000071414,processed_pseudogene
ENSMUSG00000071415,protein_coding
ENSMUSG00000071419,processed_pseudogene
ENSMUSG00000071451,protein_coding
ENSMUSG00000071454,protein_coding
ENSMUSG00000071456,antisense_RNA
ENSMUSG00000071470,protein_coding
ENSMUSG00000071477,protein_coding
ENSMUSG00000071497,protein_coding
ENSMUSG00000071528,protein_coding
ENSMUSG00000071533,protein_coding
ENSMUSG00000071537,protein_coding
ENSMUSG00000071547,protein_coding
ENSMUSG00000071553,protein_coding
ENSMUSG00000071573,protein_coding
ENSMUSG00000071604,protein_coding
ENSMUSG00000071632,protein_coding
ENSMUSG00000071637,protein_coding
ENSMUSG00000071644,protein_coding
ENSMUSG00000071645,protein_coding
ENSMUSG00000071646,protein_coding
ENSMUSG00000071647,protein_coding
ENSMUSG00000071648,protein_coding
ENSMUSG00000071649,protein_coding
ENSMUSG00000071650,protein_coding
ENSMUSG00000071652,protein_coding
ENSMUSG00000071653,protein_coding
ENSMUSG00000071654,protein_coding
ENSMUSG00000071655,protein_coding
ENSMUSG00000071657,protein_coding
ENSMUSG00000071658,protein_coding
ENSMUSG00000071659,protein_coding
ENSMUSG00000071660,protein_coding
ENSMUSG00000071661,protein_coding
ENSMUSG00000071662,protein_coding
ENSMUSG00000071665,protein_coding
ENSMUSG00000071669,protein_coding
ENSMUSG00000071708,protein_coding
ENSMUSG00000071711,protein_coding
ENSMUSG00000071719,protein_coding
ENSMUSG00000071722,protein_coding
ENSMUSG00000071723,protein_coding
ENSMUSG00000071748,protein_coding
ENSMUSG00000071773,protein_coding
ENSMUSG00000071793,transcribed_unprocessed_pseudogene
ENSMUSG00000071796,transcribed_unprocessed_pseudogene
ENSMUSG00000071847,protein_coding
ENSMUSG00000071855,protein_coding
ENSMUSG00000071856,protein_coding
ENSMUSG00000071866,protein_coding
ENSMUSG00000071952,TEC
ENSMUSG00000072066,protein_coding
ENSMUSG00000072082,protein_coding
ENSMUSG00000072214,protein_coding
ENSMUSG00000072235,protein_coding
ENSMUSG00000072244,protein_coding
ENSMUSG00000072249,protein_coding
ENSMUSG00000072258,protein_coding
ENSMUSG00000072294,protein_coding
ENSMUSG00000072407,processed_pseudogene
ENSMUSG00000072419,protein_coding
ENSMUSG00000072437,protein_coding
ENSMUSG00000072501,protein_coding
ENSMUSG00000072568,protein_coding
ENSMUSG00000072571,protein_coding
ENSMUSG00000072572,protein_coding
ENSMUSG00000072582,protein_coding
ENSMUSG00000072591,lincRNA
ENSMUSG00000072594,processed_pseudogene
ENSMUSG00000072640,protein_coding
ENSMUSG00000072653,transcribed_unprocessed_pseudogene
ENSMUSG00000072672,protein_coding
ENSMUSG00000072674,protein_coding
ENSMUSG00000072675,protein_coding
ENSMUSG00000072676,protein_coding
ENSMUSG00000072680,protein_coding
ENSMUSG00000072692,transcribed_processed_pseudogene
ENSMUSG00000072694,protein_coding
ENSMUSG00000072704,protein_coding
ENSMUSG00000072754,protein_coding
ENSMUSG00000072761,lincRNA
ENSMUSG00000072762,protein_coding
ENSMUSG00000072763,protein_coding
ENSMUSG00000072770,protein_coding
ENSMUSG00000072772,protein_coding
ENSMUSG00000072774,protein_coding
ENSMUSG00000072789,processed_pseudogene
ENSMUSG00000072812,protein_coding
ENSMUSG00000072825,protein_coding
ENSMUSG00000072847,lincRNA
ENSMUSG00000072872,protein_coding
ENSMUSG00000072875,protein_coding
ENSMUSG00000072889,protein_coding
ENSMUSG00000072893,processed_transcript
ENSMUSG00000072915,protein_coding
ENSMUSG00000072919,protein_coding
ENSMUSG00000072940,processed_pseudogene
ENSMUSG00000072944,protein_coding
ENSMUSG00000072945,protein_coding
ENSMUSG00000072946,protein_coding
ENSMUSG00000072949,protein_coding
ENSMUSG00000072955,protein_coding
ENSMUSG00000072964,protein_coding
ENSMUSG00000072966,protein_coding
ENSMUSG00000072969,protein_coding
ENSMUSG00000072980,protein_coding
ENSMUSG00000073016,protein_coding
ENSMUSG00000073018,lincRNA
ENSMUSG00000073062,protein_coding
ENSMUSG00000073079,protein_coding
ENSMUSG00000073096,protein_coding
ENSMUSG00000073102,protein_coding
ENSMUSG00000073125,protein_coding
ENSMUSG00000073131,protein_coding
ENSMUSG00000073139,protein_coding
ENSMUSG00000073147,lincRNA
ENSMUSG00000073155,lincRNA
ENSMUSG00000073158,protein_coding
ENSMUSG00000073164,lincRNA
ENSMUSG00000073176,protein_coding
ENSMUSG00000073184,protein_coding
ENSMUSG00000073197,protein_coding
ENSMUSG00000073198,transcribed_processed_pseudogene
ENSMUSG00000073207,protein_coding
ENSMUSG00000073233,processed_pseudogene
ENSMUSG00000073236,processed_transcript
ENSMUSG00000073293,protein_coding
ENSMUSG00000073294,protein_coding
ENSMUSG00000073295,protein_coding
ENSMUSG00000073374,lincRNA
ENSMUSG00000073402,protein_coding
ENSMUSG00000073403,transcribed_unprocessed_pseudogene
ENSMUSG00000073406,polymorphic_pseudogene
ENSMUSG00000073408,protein_coding
ENSMUSG00000073409,protein_coding
ENSMUSG00000073411,protein_coding
ENSMUSG00000073413,protein_coding
ENSMUSG00000073421,protein_coding
ENSMUSG00000073422,protein_coding
ENSMUSG00000073423,protein_coding
ENSMUSG00000073427,protein_coding
ENSMUSG00000073433,protein_coding
ENSMUSG00000073434,protein_coding
ENSMUSG00000073435,protein_coding
ENSMUSG00000073436,protein_coding
ENSMUSG00000073437,processed_transcript
ENSMUSG00000073460,protein_coding
ENSMUSG00000073468,protein_coding
ENSMUSG00000073471,protein_coding
ENSMUSG00000073478,lincRNA
ENSMUSG00000073481,protein_coding
ENSMUSG00000073542,protein_coding
ENSMUSG00000073557,protein_coding
ENSMUSG00000073563,protein_coding
ENSMUSG00000073568,protein_coding
ENSMUSG00000073590,lincRNA
ENSMUSG00000073599,protein_coding
ENSMUSG00000073609,protein_coding
ENSMUSG00000073616,protein_coding
ENSMUSG00000073627,processed_transcript
ENSMUSG00000073633,protein_coding
ENSMUSG00000073639,protein_coding
ENSMUSG00000073640,protein_coding
ENSMUSG00000073643,protein_coding
ENSMUSG00000073647,pseudogene
ENSMUSG00000073652,antisense_RNA
ENSMUSG00000073664,protein_coding
ENSMUSG00000073676,protein_coding
ENSMUSG00000073678,protein_coding
ENSMUSG00000073684,protein_coding
ENSMUSG00000073700,protein_coding
ENSMUSG00000073702,protein_coding
ENSMUSG00000073705,protein_coding
ENSMUSG00000073725,protein_coding
ENSMUSG00000073728,antisense_RNA
ENSMUSG00000073733,protein_coding
ENSMUSG00000073755,protein_coding
ENSMUSG00000073758,protein_coding
ENSMUSG00000073771,protein_coding
ENSMUSG00000073775,protein_coding
ENSMUSG00000073779,antisense_RNA
ENSMUSG00000073791,protein_coding
ENSMUSG00000073792,protein_coding
ENSMUSG00000073795,protein_coding
ENSMUSG00000073802,protein_coding
ENSMUSG00000073838,protein_coding
ENSMUSG00000073856,protein_coding
ENSMUSG00000073867,TEC
ENSMUSG00000073888,protein_coding
ENSMUSG00000073889,protein_coding
ENSMUSG00000073894,protein_coding
ENSMUSG00000073910,protein_coding
ENSMUSG00000073968,protein_coding
ENSMUSG00000073982,protein_coding
ENSMUSG00000073987,protein_coding
ENSMUSG00000073988,protein_coding
ENSMUSG00000074024,bidirectional_promoter_lncRNA
ENSMUSG00000074030,protein_coding
ENSMUSG00000074064,protein_coding
ENSMUSG00000074071,protein_coding
ENSMUSG00000074088,protein_coding
ENSMUSG00000074093,protein_coding
ENSMUSG00000074102,protein_coding
ENSMUSG00000074121,protein_coding
ENSMUSG00000074129,protein_coding
ENSMUSG00000074136,antisense_RNA
ENSMUSG00000074141,protein_coding
ENSMUSG00000074158,protein_coding
ENSMUSG00000074165,protein_coding
ENSMUSG00000074166,protein_coding
ENSMUSG00000074170,protein_coding
ENSMUSG00000074182,protein_coding
ENSMUSG00000074194,protein_coding
ENSMUSG00000074207,protein_coding
ENSMUSG00000074211,protein_coding
ENSMUSG00000074212,protein_coding
ENSMUSG00000074217,protein_coding
ENSMUSG00000074218,protein_coding
ENSMUSG00000074220,protein_coding
ENSMUSG00000074221,protein_coding
ENSMUSG00000074227,protein_coding
ENSMUSG00000074236,processed_pseudogene
ENSMUSG00000074238,protein_coding
ENSMUSG00000074243,processed_pseudogene
ENSMUSG00000074247,protein_coding
ENSMUSG00000074259,protein_coding
ENSMUSG00000074269,protein_coding
ENSMUSG00000074272,protein_coding
ENSMUSG00000074277,protein_coding
ENSMUSG00000074280,processed_pseudogene
ENSMUSG00000074282,protein_coding
ENSMUSG00000074283,protein_coding
ENSMUSG00000074284,antisense_RNA
ENSMUSG00000074305,protein_coding
ENSMUSG00000074340,protein_coding
ENSMUSG00000074357,bidirectional_promoter_lncRNA
ENSMUSG00000074358,protein_coding
ENSMUSG00000074365,protein_coding
ENSMUSG00000074384,protein_coding
ENSMUSG00000074397,protein_coding
ENSMUSG00000074398,antisense_RNA
ENSMUSG00000074405,protein_coding
ENSMUSG00000074406,protein_coding
ENSMUSG00000074452,protein_coding
ENSMUSG00000074457,protein_coding
ENSMUSG00000074461,TEC
ENSMUSG00000074476,protein_coding
ENSMUSG00000074479,processed_pseudogene
ENSMUSG00000074480,protein_coding
ENSMUSG00000074500,protein_coding
ENSMUSG00000074506,processed_pseudogene
ENSMUSG00000074513,protein_coding
ENSMUSG00000074516,processed_pseudogene
ENSMUSG00000074519,protein_coding
ENSMUSG00000074521,protein_coding
ENSMUSG00000074527,protein_coding
ENSMUSG00000074529,protein_coding
ENSMUSG00000074575,protein_coding
ENSMUSG00000074576,protein_coding
ENSMUSG00000074578,processed_transcript
ENSMUSG00000074579,protein_coding
ENSMUSG00000074582,protein_coding
ENSMUSG00000074604,protein_coding
ENSMUSG00000074637,protein_coding
ENSMUSG00000074643,protein_coding
ENSMUSG00000074646,protein_coding
ENSMUSG00000074649,protein_coding
ENSMUSG00000074652,protein_coding
ENSMUSG00000074653,protein_coding
ENSMUSG00000074656,protein_coding
ENSMUSG00000074657,protein_coding
ENSMUSG00000074671,protein_coding
ENSMUSG00000074673,protein_coding
ENSMUSG00000074682,protein_coding
ENSMUSG00000074698,protein_coding
ENSMUSG00000074731,protein_coding
ENSMUSG00000074733,protein_coding
ENSMUSG00000074735,protein_coding
ENSMUSG00000074736,protein_coding
ENSMUSG00000074738,protein_coding
ENSMUSG00000074746,protein_coding
ENSMUSG00000074748,protein_coding
ENSMUSG00000074749,protein_coding
ENSMUSG00000074754,protein_coding
ENSMUSG00000074781,protein_coding
ENSMUSG00000074785,protein_coding
ENSMUSG00000074794,protein_coding
ENSMUSG00000074796,protein_coding
ENSMUSG00000074797,protein_coding
ENSMUSG00000074800,processed_pseudogene
ENSMUSG00000074802,protein_coding
ENSMUSG00000074807,protein_coding
ENSMUSG00000074811,protein_coding
ENSMUSG00000074817,protein_coding
ENSMUSG00000074825,protein_coding
ENSMUSG00000074829,protein_coding
ENSMUSG00000074830,transcribed_processed_pseudogene
ENSMUSG00000074832,protein_coding
ENSMUSG00000074862,protein_coding
ENSMUSG00000074863,protein_coding
ENSMUSG00000074865,protein_coding
ENSMUSG00000074867,protein_coding
ENSMUSG00000074873,protein_coding
ENSMUSG00000074876,processed_transcript
ENSMUSG00000074884,protein_coding
ENSMUSG00000074886,protein_coding
ENSMUSG00000074887,lincRNA
ENSMUSG00000074890,protein_coding
ENSMUSG00000074909,protein_coding
ENSMUSG00000074916,protein_coding
ENSMUSG00000074918,protein_coding
ENSMUSG00000074922,protein_coding
ENSMUSG00000074925,protein_coding
ENSMUSG00000074968,protein_coding
ENSMUSG00000074994,protein_coding
ENSMUSG00000075000,protein_coding
ENSMUSG00000075012,protein_coding
ENSMUSG00000075014,protein_coding
ENSMUSG00000075023,protein_coding
ENSMUSG00000075028,protein_coding
ENSMUSG00000075033,protein_coding
ENSMUSG00000075040,protein_coding
ENSMUSG00000075053,unprocessed_pseudogene
ENSMUSG00000075054,protein_coding
ENSMUSG00000075122,protein_coding
ENSMUSG00000075225,protein_coding
ENSMUSG00000075227,protein_coding
ENSMUSG00000075229,protein_coding
ENSMUSG00000075232,protein_coding
ENSMUSG00000075254,protein_coding
ENSMUSG00000075256,protein_coding
ENSMUSG00000075266,protein_coding
ENSMUSG00000075268,processed_pseudogene
ENSMUSG00000075271,protein_coding
ENSMUSG00000075273,protein_coding
ENSMUSG00000075279,processed_pseudogene
ENSMUSG00000075284,protein_coding
ENSMUSG00000075327,protein_coding
ENSMUSG00000075334,protein_coding
ENSMUSG00000075359,unprocessed_pseudogene
ENSMUSG00000075376,protein_coding
ENSMUSG00000075391,processed_pseudogene
ENSMUSG00000075410,protein_coding
ENSMUSG00000075415,protein_coding
ENSMUSG00000075419,protein_coding
ENSMUSG00000075467,protein_coding
ENSMUSG00000075470,protein_coding
ENSMUSG00000075486,protein_coding
ENSMUSG00000075502,protein_coding
ENSMUSG00000075511,lincRNA
ENSMUSG00000075514,antisense_RNA
ENSMUSG00000075528,protein_coding
ENSMUSG00000075555,antisense_RNA
ENSMUSG00000075590,protein_coding
ENSMUSG00000075592,protein_coding
ENSMUSG00000075595,protein_coding
ENSMUSG00000075600,protein_coding
ENSMUSG00000075609,processed_pseudogene
ENSMUSG00000075700,protein_coding
ENSMUSG00000075701,protein_coding
ENSMUSG00000075702,protein_coding
ENSMUSG00000075703,protein_coding
ENSMUSG00000075704,protein_coding
ENSMUSG00000075705,protein_coding
ENSMUSG00000075706,protein_coding
ENSMUSG00000076128,miRNA
ENSMUSG00000076430,protein_coding
ENSMUSG00000076431,protein_coding
ENSMUSG00000076432,protein_coding
ENSMUSG00000076435,protein_coding
ENSMUSG00000076437,protein_coding
ENSMUSG00000076441,protein_coding
ENSMUSG00000077222,snoRNA
ENSMUSG00000077450,protein_coding
ENSMUSG00000077563,snoRNA
ENSMUSG00000077611,snoRNA
ENSMUSG00000078087,processed_pseudogene
ENSMUSG00000078126,processed_pseudogene
ENSMUSG00000078134,protein_coding
ENSMUSG00000078153,protein_coding
ENSMUSG00000078154,protein_coding
ENSMUSG00000078180,processed_pseudogene
ENSMUSG00000078182,processed_pseudogene
ENSMUSG00000078184,protein_coding
ENSMUSG00000078185,protein_coding
ENSMUSG00000078193,protein_coding
ENSMUSG00000078201,protein_coding
ENSMUSG00000078202,protein_coding
ENSMUSG00000078235,protein_coding
ENSMUSG00000078249,protein_coding
ENSMUSG00000078317,protein_coding
ENSMUSG00000078348,protein_coding
ENSMUSG00000078350,protein_coding
ENSMUSG00000078370,processed_pseudogene
ENSMUSG00000078427,protein_coding
ENSMUSG00000078429,protein_coding
ENSMUSG00000078435,protein_coding
ENSMUSG00000078439,protein_coding
ENSMUSG00000078440,protein_coding
ENSMUSG00000078452,protein_coding
ENSMUSG00000078453,protein_coding
ENSMUSG00000078480,processed_pseudogene
ENSMUSG00000078485,protein_coding
ENSMUSG00000078490,protein_coding
ENSMUSG00000078495,protein_coding
ENSMUSG00000078496,protein_coding
ENSMUSG00000078497,protein_coding
ENSMUSG00000078498,protein_coding
ENSMUSG00000078500,protein_coding
ENSMUSG00000078502,protein_coding
ENSMUSG00000078503,protein_coding
ENSMUSG00000078515,protein_coding
ENSMUSG00000078517,protein_coding
ENSMUSG00000078521,protein_coding
ENSMUSG00000078528,processed_pseudogene
ENSMUSG00000078532,protein_coding
ENSMUSG00000078546,protein_coding
ENSMUSG00000078566,protein_coding
ENSMUSG00000078570,protein_coding
ENSMUSG00000078572,protein_coding
ENSMUSG00000078578,protein_coding
ENSMUSG00000078580,protein_coding
ENSMUSG00000078584,protein_coding
ENSMUSG00000078607,protein_coding
ENSMUSG00000078619,protein_coding
ENSMUSG00000078622,protein_coding
ENSMUSG00000078640,protein_coding
ENSMUSG00000078651,protein_coding
ENSMUSG00000078652,protein_coding
ENSMUSG00000078653,protein_coding
ENSMUSG00000078656,protein_coding
ENSMUSG00000078670,protein_coding
ENSMUSG00000078671,protein_coding
ENSMUSG00000078676,protein_coding
ENSMUSG00000078681,protein_coding
ENSMUSG00000078684,unprocessed_pseudogene
ENSMUSG00000078689,protein_coding
ENSMUSG00000078695,protein_coding
ENSMUSG00000078700,processed_transcript
ENSMUSG00000078706,lincRNA
ENSMUSG00000078713,protein_coding
ENSMUSG00000078716,protein_coding
ENSMUSG00000078762,protein_coding
ENSMUSG00000078765,protein_coding
ENSMUSG00000078768,protein_coding
ENSMUSG00000078773,protein_coding
ENSMUSG00000078779,protein_coding
ENSMUSG00000078784,protein_coding
ENSMUSG00000078786,protein_coding
ENSMUSG00000078789,protein_coding
ENSMUSG00000078794,protein_coding
ENSMUSG00000078812,protein_coding
ENSMUSG00000078813,protein_coding
ENSMUSG00000078815,protein_coding
ENSMUSG00000078816,protein_coding
ENSMUSG00000078851,protein_coding
ENSMUSG00000078853,protein_coding
ENSMUSG00000078861,protein_coding
ENSMUSG00000078862,protein_coding
ENSMUSG00000078864,protein_coding
ENSMUSG00000078865,protein_coding
ENSMUSG00000078866,protein_coding
ENSMUSG00000078867,protein_coding
ENSMUSG00000078868,protein_coding
ENSMUSG00000078869,protein_coding
ENSMUSG00000078870,protein_coding
ENSMUSG00000078872,protein_coding
ENSMUSG00000078875,protein_coding
ENSMUSG00000078877,protein_coding
ENSMUSG00000078878,protein_coding
ENSMUSG00000078879,protein_coding
ENSMUSG00000078881,protein_coding
ENSMUSG00000078887,protein_coding
ENSMUSG00000078896,protein_coding
ENSMUSG00000078897,protein_coding
ENSMUSG00000078898,protein_coding
ENSMUSG00000078899,protein_coding
ENSMUSG00000078901,protein_coding
ENSMUSG00000078902,protein_coding
ENSMUSG00000078903,protein_coding
ENSMUSG00000078905,protein_coding
ENSMUSG00000078906,protein_coding
ENSMUSG00000078908,protein_coding
ENSMUSG00000078915,processed_pseudogene
ENSMUSG00000078919,protein_coding
ENSMUSG00000078923,protein_coding
ENSMUSG00000078932,protein_coding
ENSMUSG00000078937,protein_coding
ENSMUSG00000078938,protein_coding
ENSMUSG00000078941,protein_coding
ENSMUSG00000078949,protein_coding
ENSMUSG00000078952,lincRNA
ENSMUSG00000078954,protein_coding
ENSMUSG00000078967,processed_pseudogene
ENSMUSG00000078970,protein_coding
ENSMUSG00000078974,protein_coding
ENSMUSG00000078994,protein_coding
ENSMUSG00000078995,protein_coding
ENSMUSG00000079003,protein_coding
ENSMUSG00000079008,protein_coding
ENSMUSG00000079009,protein_coding
ENSMUSG00000079012,protein_coding
ENSMUSG00000079020,protein_coding
ENSMUSG00000079022,protein_coding
ENSMUSG00000079029,protein_coding
ENSMUSG00000079034,protein_coding
ENSMUSG00000079036,protein_coding
ENSMUSG00000079037,protein_coding
ENSMUSG00000079038,protein_coding
ENSMUSG00000079042,protein_coding
ENSMUSG00000079043,protein_coding
ENSMUSG00000079056,protein_coding
ENSMUSG00000079065,protein_coding
ENSMUSG00000079083,protein_coding
ENSMUSG00000079084,protein_coding
ENSMUSG00000079104,protein_coding
ENSMUSG00000079108,protein_coding
ENSMUSG00000079109,protein_coding
ENSMUSG00000079111,protein_coding
ENSMUSG00000079139,processed_pseudogene
ENSMUSG00000079144,protein_coding
ENSMUSG00000079165,protein_coding
ENSMUSG00000079179,antisense_RNA
ENSMUSG00000079184,protein_coding
ENSMUSG00000079197,protein_coding
ENSMUSG00000079215,protein_coding
ENSMUSG00000079224,processed_pseudogene
ENSMUSG00000079225,transcribed_processed_pseudogene
ENSMUSG00000079235,protein_coding
ENSMUSG00000079247,protein_coding
ENSMUSG00000079259,protein_coding
ENSMUSG00000079260,protein_coding
ENSMUSG00000079283,protein_coding
ENSMUSG00000079297,processed_pseudogene
ENSMUSG00000079311,processed_pseudogene
ENSMUSG00000079316,protein_coding
ENSMUSG00000079317,protein_coding
ENSMUSG00000079330,protein_coding
ENSMUSG00000079334,protein_coding
ENSMUSG00000079418,protein_coding
ENSMUSG00000079426,protein_coding
ENSMUSG00000079427,protein_coding
ENSMUSG00000079428,protein_coding
ENSMUSG00000079435,protein_coding
ENSMUSG00000079442,protein_coding
ENSMUSG00000079445,protein_coding
ENSMUSG00000079469,protein_coding
ENSMUSG00000079470,protein_coding
ENSMUSG00000079471,protein_coding
ENSMUSG00000079477,protein_coding
ENSMUSG00000079478,protein_coding
ENSMUSG00000079479,protein_coding
ENSMUSG00000079480,protein_coding
ENSMUSG00000079484,protein_coding
ENSMUSG00000079487,protein_coding
ENSMUSG00000079497,protein_coding
ENSMUSG00000079502,protein_coding
ENSMUSG00000079508,protein_coding
ENSMUSG00000079509,protein_coding
ENSMUSG00000079511,protein_coding
ENSMUSG00000079523,protein_coding
ENSMUSG00000079547,protein_coding
ENSMUSG00000079553,protein_coding
ENSMUSG00000079555,protein_coding
ENSMUSG00000079557,protein_coding
ENSMUSG00000079562,protein_coding
ENSMUSG00000079575,processed_pseudogene
ENSMUSG00000079584,protein_coding
ENSMUSG00000079608,protein_coding
ENSMUSG00000079610,protein_coding
ENSMUSG00000079614,protein_coding
ENSMUSG00000079641,protein_coding
ENSMUSG00000079657,protein_coding
ENSMUSG00000079658,protein_coding
ENSMUSG00000079659,protein_coding
ENSMUSG00000079677,protein_coding
ENSMUSG00000079681,protein_coding
ENSMUSG00000079685,protein_coding
ENSMUSG00000079737,protein_coding
ENSMUSG00000079871,processed_pseudogene
ENSMUSG00000079884,processed_pseudogene
ENSMUSG00000079941,protein_coding
ENSMUSG00000079966,processed_pseudogene
ENSMUSG00000080002,processed_pseudogene
ENSMUSG00000080198,processed_pseudogene
ENSMUSG00000080242,processed_pseudogene
ENSMUSG00000080268,protein_coding
ENSMUSG00000080316,protein_coding
ENSMUSG00000080717,protein_coding
ENSMUSG00000080746,processed_pseudogene
ENSMUSG00000080772,transcribed_processed_pseudogene
ENSMUSG00000080775,processed_pseudogene
ENSMUSG00000080776,processed_pseudogene
ENSMUSG00000080832,processed_pseudogene
ENSMUSG00000080840,processed_pseudogene
ENSMUSG00000080845,processed_pseudogene
ENSMUSG00000080848,processed_pseudogene
ENSMUSG00000080870,processed_pseudogene
ENSMUSG00000080875,processed_pseudogene
ENSMUSG00000080877,processed_pseudogene
ENSMUSG00000080893,processed_pseudogene
ENSMUSG00000080921,processed_pseudogene
ENSMUSG00000080932,processed_pseudogene
ENSMUSG00000080935,processed_pseudogene
ENSMUSG00000080950,processed_pseudogene
ENSMUSG00000080962,processed_pseudogene
ENSMUSG00000080981,processed_pseudogene
ENSMUSG00000080989,processed_pseudogene
ENSMUSG00000081021,processed_pseudogene
ENSMUSG00000081034,processed_pseudogene
ENSMUSG00000081037,transcribed_processed_pseudogene
ENSMUSG00000081044,protein_coding
ENSMUSG00000081049,processed_pseudogene
ENSMUSG00000081051,processed_pseudogene
ENSMUSG00000081076,processed_pseudogene
ENSMUSG00000081087,processed_pseudogene
ENSMUSG00000081094,processed_pseudogene
ENSMUSG00000081111,processed_pseudogene
ENSMUSG00000081126,processed_pseudogene
ENSMUSG00000081137,transcribed_processed_pseudogene
ENSMUSG00000081151,processed_pseudogene
ENSMUSG00000081152,processed_pseudogene
ENSMUSG00000081159,processed_pseudogene
ENSMUSG00000081176,processed_pseudogene
ENSMUSG00000081179,processed_pseudogene
ENSMUSG00000081208,processed_pseudogene
ENSMUSG00000081210,processed_pseudogene
ENSMUSG00000081214,processed_pseudogene
ENSMUSG00000081228,processed_pseudogene
ENSMUSG00000081232,processed_pseudogene
ENSMUSG00000081254,processed_pseudogene
ENSMUSG00000081272,processed_pseudogene
ENSMUSG00000081281,processed_pseudogene
ENSMUSG00000081285,processed_pseudogene
ENSMUSG00000081289,processed_pseudogene
ENSMUSG00000081344,processed_pseudogene
ENSMUSG00000081370,processed_pseudogene
ENSMUSG00000081382,processed_pseudogene
ENSMUSG00000081400,processed_pseudogene
ENSMUSG00000081402,processed_pseudogene
ENSMUSG00000081405,processed_pseudogene
ENSMUSG00000081406,processed_pseudogene
ENSMUSG00000081434,processed_pseudogene
ENSMUSG00000081451,processed_pseudogene
ENSMUSG00000081453,processed_pseudogene
ENSMUSG00000081476,processed_pseudogene
ENSMUSG00000081485,processed_pseudogene
ENSMUSG00000081490,processed_pseudogene
ENSMUSG00000081494,processed_pseudogene
ENSMUSG00000081522,processed_pseudogene
ENSMUSG00000081534,protein_coding
ENSMUSG00000081559,processed_pseudogene
ENSMUSG00000081593,processed_pseudogene
ENSMUSG00000081595,processed_pseudogene
ENSMUSG00000081600,processed_pseudogene
ENSMUSG00000081603,processed_pseudogene
ENSMUSG00000081604,processed_pseudogene
ENSMUSG00000081611,processed_pseudogene
ENSMUSG00000081629,processed_pseudogene
ENSMUSG00000081669,processed_pseudogene
ENSMUSG00000081683,protein_coding
ENSMUSG00000081700,processed_pseudogene
ENSMUSG00000081721,processed_pseudogene
ENSMUSG00000081729,processed_pseudogene
ENSMUSG00000081748,processed_pseudogene
ENSMUSG00000081752,processed_pseudogene
ENSMUSG00000081766,transcribed_processed_pseudogene
ENSMUSG00000081788,processed_pseudogene
